#(1)                 (2)    (3)    (4)     (5)      (6)     (7)        (8)  (9)  (10)  (11)   (12)   (13)   (14)  (15)  (16)  (17)  (18)
#date-time           procs  procs  mem     mem      mem     mem        swp  swp  io    io     syst   syst   cpu   cpu   cpu   cpu   cpu
#date-time           r      b      swpd    free     buff    cache      si   so   bi    bo     in     cs     us    sy    id    wa    st
2014-07-08-12:20:05  0      0      218912  1957104  421904  120251768  0    0    124   4380   9310   11035  1     0     99    0     0
2014-07-08-12:20:06  0      0      218912  1959716  421904  120252000  0    0    208   2176   8419   10311  0     0     99    0     0
2014-07-08-12:20:07  0      0      218912  1959552  421904  120252256  0    0    144   2440   8256   10073  0     0     100   0     0
2014-07-08-12:20:08  0      0      218912  1961784  421904  120252496  0    0    280   5912   10323  11649  0     0     99    0     0
2014-07-08-12:20:09  0      0      218912  1960912  421904  120252824  0    0    148   5136   8792   10029  0     0     99    0     0
2014-07-08-12:20:10  0      0      218912  1950496  421904  120253008  0    0    148   14944  15669  16664  1     1     99    0     0
2014-07-08-12:20:11  0      0      218912  1949092  421904  120253248  0    0    152   2176   9751   11257  0     0     99    0     0
2014-07-08-12:20:12  0      0      218912  1948292  421904  120253408  0    0    92    2352   9543   11321  0     0     99    0     0
2014-07-08-12:20:13  0      0      218912  1949452  421904  120253560  0    0    176   2184   8377   10288  0     0     99    0     0
2014-07-08-12:20:14  0      0      218912  1951212  421904  120253888  0    0    216   3076   8841   10401  0     0     99    0     0
2014-07-08-12:20:15  0      0      218912  1954188  421904  120254128  0    0    184   9036   10777  12571  0     0     99    0     0
2014-07-08-12:20:16  0      0      218912  1952328  421904  120254392  0    0    244   2204   8410   10293  0     0     99    0     0
2014-07-08-12:20:17  0      0      218912  1954928  421904  120254680  0    0    140   2360   7990   9733   0     0     99    0     0
2014-07-08-12:20:18  0      0      218912  1954952  421904  120254880  0    0    156   2104   7785   9257   0     0     99    0     0
2014-07-08-12:20:19  0      0      218912  1955612  421904  120255072  0    0    164   5480   9168   9994   0     0     99    0     0
2014-07-08-12:20:20  0      0      218912  1953556  421904  120255296  0    0    224   4528   8674   10643  0     0     99    0     0
2014-07-08-12:20:21  0      0      218912  1954884  421904  120255504  0    0    100   6376   9887   10854  0     0     99    0     0
2014-07-08-12:20:22  0      0      218912  1955380  421904  120255688  0    0    108   5796   9878   10951  0     0     99    0     0
2014-07-08-12:20:23  1      0      218912  1954544  421904  120255888  0    0    204   7192   10876  11938  0     0     99    0     0
#(1)                 (2)    (3)    (4)     (5)      (6)     (7)        (8)  (9)  (10)  (11)   (12)   (13)   (14)  (15)  (16)  (17)  (18)
#date-time           procs  procs  mem     mem      mem     mem        swp  swp  io    io     syst   syst   cpu   cpu   cpu   cpu   cpu
#date-time           r      b      swpd    free     buff    cache      si   so   bi    bo     in     cs     us    sy    id    wa    st
2014-07-08-12:20:24  0      0      218912  1954172  421904  120256128  0    0    120   3696   8644   10449  0     0     99    0     0
2014-07-08-12:20:25  0      0      218912  1954924  421904  120256304  0    0    140   4668   8564   11065  0     0     99    0     0
2014-07-08-12:20:26  0      0      218912  1951472  421904  120256576  0    0    288   2280   8586   10421  0     0     99    0     0
2014-07-08-12:20:27  0      0      218912  1954704  421904  120256872  0    0    132   2216   8272   10029  0     0     99    0     0
2014-07-08-12:20:28  0      0      218912  1952596  421904  120257088  0    0    160   2208   7951   9664   0     0     100   0     0
2014-07-08-12:20:29  0      0      218912  1954464  421904  120257264  0    0    156   7164   10688  11753  0     0     99    0     0
2014-07-08-12:20:30  0      0      218912  1951488  421904  120257488  0    0    116   4708   9000   11250  0     0     99    0     0
2014-07-08-12:20:31  0      0      218912  1953340  421904  120257688  0    0    192   2220   8340   10229  0     0     99    0     0
2014-07-08-12:20:32  0      0      218912  1949808  421904  120258032  0    0    220   7664   11465  12490  0     0     99    0     0
2014-07-08-12:20:33  0      0      218912  1952784  421904  120258192  0    0    100   2132   8464   9906   0     0     99    0     0
2014-07-08-12:20:34  0      0      218912  1953024  421904  120258384  0    0    156   4556   9052   9981   0     0     99    0     0
2014-07-08-12:20:35  0      0      218912  1952196  421904  120258592  0    0    212   4648   8992   10944  0     0     99    0     0
2014-07-08-12:20:36  0      0      218912  1951628  421904  120258864  0    0    88    11996  13011  13501  0     0     99    0     0
2014-07-08-12:20:37  0      0      218912  1953916  421904  120259136  0    0    256   2216   8212   10025  0     0     99    0     0
2014-07-08-12:20:38  0      0      218912  1951436  421904  120259392  0    0    268   2216   8296   9991   0     0     99    0     0
2014-07-08-12:20:39  1      0      218912  1955528  421904  120259640  0    0    108   4148   8329   9427   0     0     100   0     0
2014-07-08-12:20:40  0      0      218912  1954784  421904  120259808  0    0    164   4324   8061   10101  0     0     99    0     0
2014-07-08-12:20:41  0      0      218912  1953792  421904  120260032  0    0    188   2024   7528   9152   0     0     99    0     0
2014-07-08-12:20:42  0      0      218912  1951576  421904  120260248  0    0    112   2332   7849   9573   0     0     99    0     0
2014-07-08-12:20:43  0      0      218912  1953404  421904  120260432  0    0    144   10096  11804  12818  0     0     99    0     0
2014-07-08-12:20:44  0      0      218912  1947452  421904  120260600  0    0    176   3272   8576   9725   0     0     99    0     0
#(1)                 (2)    (3)    (4)     (5)      (6)     (7)        (8)  (9)  (10)  (11)   (12)   (13)   (14)  (15)  (16)  (17)  (18)
#date-time           procs  procs  mem     mem      mem     mem        swp  swp  io    io     syst   syst   cpu   cpu   cpu   cpu   cpu
#date-time           r      b      swpd    free     buff    cache      si   so   bi    bo     in     cs     us    sy    id    wa    st
2014-07-08-12:20:45  0      0      218912  1949036  421904  120260864  0    0    196   4620   8537   10285  0     0     99    0     0
2014-07-08-12:20:46  0      0      218912  1952432  421904  120261072  0    0    252   2088   7448   8931   0     0     99    0     0
2014-07-08-12:20:47  0      0      218912  1953176  421904  120261352  0    0    152   2068   7124   8595   0     0     100   0     0
2014-07-08-12:20:48  0      0      218912  1952540  421904  120261592  0    0    212   2044   7861   9279   0     0     99    0     0
2014-07-08-12:20:49  0      0      218912  1952052  421904  120261904  0    0    276   7944   10553  11196  0     0     99    0     0
2014-07-08-12:20:50  0      0      218912  1954780  421904  120262160  0    0    188   6468   9308   10736  0     0     99    0     0
2014-07-08-12:20:51  0      0      218912  1952952  421904  120262352  0    0    160   2088   6989   8336   0     0     100   0     0
2014-07-08-12:20:52  0      0      218912  1954564  421904  120262528  0    0    176   2032   7238   8853   0     0     99    0     0
2014-07-08-12:20:53  3      0      218912  1955724  421904  120262736  0    0    116   1972   7387   8963   0     0     100   0     0
2014-07-08-12:20:54  0      0      218912  1956708  421904  120262912  0    0    84    7484   10439  11060  0     0     99    0     0
2014-07-08-12:20:55  0      0      218912  1952484  421904  120263104  0    0    192   4180   8954   10729  0     0     99    0     0
2014-07-08-12:20:56  0      1      218912  1952548  421904  120263328  0    0    112   2276   8293   9955   0     0     99    0     0
2014-07-08-12:20:57  0      0      218912  1952300  421904  120263504  0    0    116   4760   8223   9848   0     0     99    0     0
2014-07-08-12:20:58  0      0      218912  1953796  421904  120263688  0    0    252   2132   7475   9594   0     0     99    0     0
2014-07-08-12:20:59  0      0      218912  1952724  421908  120263952  0    0    120   3464   7717   9698   0     0     99    0     0
2014-07-08-12:21:00  0      0      218912  1954160  421908  120264192  0    0    196   4328   8059   10430  0     0     99    0     0
2014-07-08-12:21:01  0      0      218912  1949812  421908  120264432  0    0    128   2152   7522   9465   0     0     99    0     0
2014-07-08-12:21:02  0      0      218912  1953284  421908  120264576  0    0    104   7108   9459   10678  0     0     99    0     0
2014-07-08-12:21:03  0      0      218912  1951060  421908  120264776  0    0    152   2084   7186   9166   0     0     100   0     0
2014-07-08-12:21:04  1      0      218912  1952428  421908  120264936  0    0    112   7104   9349   10500  0     0     99    0     0
2014-07-08-12:21:05  0      0      218912  1946108  421908  120265112  0    0    240   8404   10314  11384  1     0     99    0     0
#(1)                 (2)    (3)    (4)     (5)      (6)     (7)        (8)  (9)  (10)  (11)   (12)   (13)   (14)  (15)  (16)  (17)  (18)
#date-time           procs  procs  mem     mem      mem     mem        swp  swp  io    io     syst   syst   cpu   cpu   cpu   cpu   cpu
#date-time           r      b      swpd    free     buff    cache      si   so   bi    bo     in     cs     us    sy    id    wa    st
2014-07-08-12:21:06  1      0      218912  1950164  421908  120265392  0    0    120   2352   7582   9502   0     0     99    0     0
2014-07-08-12:21:07  0      0      218912  1950908  421908  120265528  0    0    88    2064   7669   9214   0     0     100   0     0
2014-07-08-12:21:08  0      0      218912  1951032  421908  120265760  0    0    216   2048   7550   9254   0     0     99    0     0
2014-07-08-12:21:09  0      0      218912  1949436  421908  120265952  0    0    116   4224   7831   9440   0     0     99    0     0
2014-07-08-12:21:10  0      0      218912  1938484  421908  120266160  0    0    208   4120   9808   12245  1     0     99    0     0
2014-07-08-12:21:11  0      0      218912  1934776  421908  120266416  0    0    180   4860   9810   11473  0     0     99    0     0
2014-07-08-12:21:12  0      0      218912  1936464  421908  120266616  0    0    228   2264   9800   11561  1     0     99    0     0
2014-07-08-12:21:13  0      0      218912  1938272  421908  120266928  0    0    204   2292   7629   10101  0     0     99    0     0
2014-07-08-12:21:14  0      0      218912  1942760  421908  120267216  0    0    184   4304   8269   9918   0     0     99    0     0
2014-07-08-12:21:15  0      0      218912  1942140  421908  120267440  0    0    148   8808   9802   11835  0     0     99    0     0
2014-07-08-12:21:16  0      0      218912  1944000  421908  120267616  0    0    168   7100   9980   11173  0     0     99    0     0
2014-07-08-12:21:17  0      0      218912  1942548  421908  120267840  0    0    148   1992   7040   8954   0     0     100   0     0
2014-07-08-12:21:18  0      0      218912  1940956  421908  120267976  0    0    68    5528   9577   11174  0     0     99    0     0
2014-07-08-12:21:19  0      0      218912  1943064  421908  120268160  0    0    164   3336   7971   9592   0     0     99    0     0
2014-07-08-12:21:20  0      1      218912  1942816  421908  120268368  0    0    152   4248   7687   10000  0     0     99    0     0
2014-07-08-12:21:21  0      0      218912  1940784  421908  120268536  0    0    216   2192   7608   9875   0     0     99    0     0
2014-07-08-12:21:22  0      0      218912  1941388  421908  120268816  0    0    152   2224   7549   9800   0     0     99    0     0
2014-07-08-12:21:23  0      0      218912  1944364  421908  120269024  0    0    92    2328   7976   10440  0     0     99    0     0
2014-07-08-12:21:24  0      0      218912  1944860  421908  120269160  0    0    68    5492   7973   9228   0     0     100   0     0
2014-07-08-12:21:25  0      0      218912  1945480  421908  120269376  0    0    148   7484   8845   11189  0     0     99    0     0
2014-07-08-12:21:26  0      0      218912  1942688  421908  120269568  0    0    168   2252   7915   10002  0     0     99    0     0
#(1)                 (2)    (3)    (4)     (5)      (6)     (7)        (8)  (9)  (10)  (11)   (12)   (13)   (14)  (15)  (16)  (17)  (18)
